Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2014-10-01,157.1
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-10-01,19539.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-10-01,326879.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2014-10-01,5930.0
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2014-10-01,5.22
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2014-10-01,25081.8
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2014-10-01,16392.9
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2014-10-01,11.8
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2014-10-01,11.7
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2014-10-01,623800.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2014-10-01,1435800.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-10-01,192604.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-10-01,114084.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2014-11-01,154.7
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2014-11-01,9.1
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2014-11-01,11.8
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2014-12-01,154.6
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2014-12-01,10.1
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2014-12-01,11.8
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-01-01,-284314.0
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-01-01,-232734.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2015-01-01,156.2
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-01-01,41477.0
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-01-01,28841.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-01-01,805929.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-01-01,548515.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Yearly,EGY,2015-01-01,22245.1
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2015-01-01,4752.3
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Yearly,EGY,2015-01-01,4.37
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2015-01-01,3.27
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Yearly,EGY,2015-01-01,25707.2
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2015-01-01,24041.3
Egypt,Imports,Central Bank of Egypt,Million,USD,Yearly,EGY,2015-01-01,61305.5
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2015-01-01,13911.3
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2015-01-01,9.7
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2015-01-01,11.7
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Yearly,EGY,2015-01-01,2443900.0
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2015-01-01,587600.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Yearly,EGY,2015-01-01,5689250.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2015-01-01,1368200.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-01-01,538378.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-01-01,328105.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-01-01,305957.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-01-01,204903.0
Egypt,Unemployment Rate,Central Agency for Public Mobilization and Statistics,%,,Yearly,EGY,2015-01-01,12.8
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2015-02-01,159.1
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2015-02-01,10.6
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2015-02-01,11.6
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2015-03-01,161.5
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2015-03-01,11.5
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2015-03-01,11.6
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-04-01,-284314.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2015-04-01,161.7
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-04-01,41477.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-04-01,805929.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2015-04-01,5148.4
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2015-04-01,3.33
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2015-04-01,25707.2
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2015-04-01,14662.5
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2015-04-01,11.0
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2015-04-01,11.5
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2015-04-01,585400.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2015-04-01,1458100.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-04-01,538378.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-04-01,305957.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2015-05-01,163.6
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2015-05-01,13.1
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2015-05-01,11.6
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2015-06-01,162.5
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2015-06-01,11.4
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2015-06-01,11.6
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-07-01,-75640.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2015-07-01,163.6
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-07-01,11435.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-07-01,189672.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2015-07-01,4731.1
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2015-07-01,5.12
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2015-07-01,23836.4
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2015-07-01,14742.6
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2015-07-01,8.4
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2015-07-01,11.7
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2015-07-01,710900.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2015-07-01,1500300.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-07-01,114157.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-07-01,64477.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2015-08-01,164.7
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2015-08-01,7.9
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2015-08-01,11.7
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2015-09-01,168.7
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2015-09-01,9.2
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2015-09-01,11.6
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-10-01,-164551.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2015-10-01,172.4
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-10-01,21030.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-10-01,394758.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2015-10-01,4399.1
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2015-10-01,4.05
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2015-10-01,23806.0
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2015-10-01,14265.9
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2015-10-01,9.7
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2015-10-01,11.5
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2015-10-01,689800.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2015-10-01,1493900.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-10-01,218169.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2015-10-01,137948.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2015-11-01,171.9
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2015-11-01,11.1
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2015-11-01,11.6
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2015-12-01,171.7
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2015-12-01,11.1
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2015-12-01,11.8
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-01-01,11.8
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-01-01,-244653.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2016-01-01,171.9
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-01-01,171.9
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-01-01,30854.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-01-01,30854.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-01-01,586805.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Yearly,EGY,2016-01-01,18704.6
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2016-01-01,4275.5
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Yearly,EGY,2016-01-01,4.35
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2016-01-01,3.71
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Yearly,EGY,2016-01-01,24436.7
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2016-01-01,24467.7
Egypt,Imports,Central Bank of Egypt,Million,USD,Yearly,EGY,2016-01-01,57387.7
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2016-01-01,14245.8
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2016-01-01,10.1
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2016-01-01,11.9
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Yearly,EGY,2016-01-01,2709400.0
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2016-01-01,647600.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Yearly,EGY,2016-01-01,5936110.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2016-01-01,1419000.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-01-01,1419.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-01-01,331741.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-01-01,352315.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-01-01,212439.0
Egypt,Unemployment Rate,Central Agency for Public Mobilization and Statistics,%,,Yearly,EGY,2016-01-01,12.5
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2016-02-01,173.6
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2016-02-01,9.1
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2016-02-01,11.9
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2016-03-01,176.1
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2016-03-01,9.0
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2016-03-01,12.5
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-04-01,12.5
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2016-04-01,178.3
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-04-01,178.3
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-04-01,178.3
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2016-04-01,5298.9
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2016-04-01,4.45
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2016-04-01,24436.7
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2016-04-01,14133.4
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2016-04-01,10.3
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2016-04-01,12.9
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2016-04-01,661100.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2016-04-01,1523000.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-04-01,1523.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-04-01,1523.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2016-05-01,183.7
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2016-05-01,12.3
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2016-05-01,12.9
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2016-06-01,185.2
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2016-06-01,14.0
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2016-06-01,13.4
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-07-01,13.4
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2016-07-01,186.5
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-07-01,186.5
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-07-01,186.5
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2016-07-01,5261.4
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2016-07-01,3.42
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2016-07-01,24216.8
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2016-07-01,14700.4
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2016-07-01,14.0
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2016-07-01,13.8
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2016-07-01,877900.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2016-07-01,1551600.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-07-01,1551.6
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-07-01,1551.6
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2016-08-01,190.1
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2016-08-01,15.5
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2016-08-01,13.8
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2016-09-01,192.5
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2016-09-01,14.1
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2016-09-01,13.9
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-10-01,13.9
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2016-10-01,195.8
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-10-01,195.8
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-10-01,195.8
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2016-10-01,5182.5
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2016-10-01,3.92
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2016-10-01,26259.8
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2016-10-01,15250.7
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2016-10-01,13.6
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2016-10-01,13.9
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2016-10-01,899800.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2016-10-01,1552500.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-10-01,1552.5
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2016-10-01,1552.5
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2016-11-01,205.3
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2016-11-01,19.4
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2016-11-01,16.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2016-12-01,211.7
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2016-12-01,23.3
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2016-12-01,16.3
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2017-01-01,-366401.0
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2017-01-01,-277504.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2017-01-01,220.3
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2017-01-01,48934.0
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2017-01-01,36557.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2017-01-01,1116985.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2017-01-01,696606.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Yearly,EGY,2017-01-01,21728.2
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2017-01-01,5486.1
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Yearly,EGY,2017-01-01,4.18
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2017-01-01,4.42
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Yearly,EGY,2017-01-01,34874.7
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2017-01-01,32237.6
Egypt,Imports,Central Bank of Egypt,Million,USD,Yearly,EGY,2017-01-01,59003.0
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2017-01-01,14555.3
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2017-01-01,28.1
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2017-01-01,16.5
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Yearly,EGY,2017-01-01,3655900.0
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2017-01-01,924100.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Yearly,EGY,2017-01-01,6184850.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2017-01-01,1481700.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2017-01-01,755110.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2017-01-01,420839.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2017-01-01,462007.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2017-01-01,268956.0
Egypt,Unemployment Rate,Central Agency for Public Mobilization and Statistics,%,,Yearly,EGY,2017-01-01,11.8
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2017-02-01,226.1
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2017-02-01,30.2
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2017-02-01,16.5
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2017-03-01,230.5
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2017-03-01,30.9
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2017-03-01,16.6
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2017-04-01,-366401.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2017-04-01,234.4
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2017-04-01,48934.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2017-04-01,1116985.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2017-04-01,5798.2
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2017-04-01,5.0
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2017-04-01,34874.7
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2017-04-01,14496.6
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2017-04-01,31.5
